Level,Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
30,"sre_parse.Tokenizer.match",1,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"len",1,0.00,0.00,0.00,0.00,"builtins",
29,"sre_parse.Tokenizer.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"sre_parse.__next",1,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
29,"sre_parse.fix_flags",1,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
29,"sre_parse.State.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"sre_compile._code",1,0.00,0.00,0.07,0.00,"sre_compile.py",
29,"sre_compile._compile",1,0.00,0.00,0.06,0.00,"sre_compile.py",
30,"sre_compile._compile",1,0.00,0.00,0.06,0.00,"sre_compile.py",
31,"sre_compile._compile",3,0.00,0.00,0.02,0.00,"sre_compile.py",
32,"sre_compile._compile",6,0.00,0.00,0.01,0.00,"sre_compile.py",
33,"sre_compile._optimize_charset",3,0.00,0.00,0.01,0.00,"sre_compile.py",
34,"sre_compile._mk_bitmap",2,0.00,0.00,0.01,0.01,"sre_compile.py",
35,"sre_compile.<listcomp>",2,0.00,0.00,0.00,0.00,"sre_compile.py",
35,"bytearray.translate",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"len",2,0.00,0.00,0.00,0.00,"builtins",
34,"bytearray.find",13,0.00,0.00,0.00,0.00,"Unidentifiable Method",
34,"len",11,0.00,0.00,0.00,0.00,"builtins",
34,"list.append",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"sre_parse.SubPattern.__getitem__",12,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"isinstance",12,0.00,0.00,0.00,0.00,"builtins",
33,"sre_compile._compile_charset",3,0.00,0.00,0.00,0.00,"sre_compile.py",
34,"list.append",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
34,"list.extend",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"list.append",12,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"len",6,0.00,0.00,0.00,0.00,"builtins",
32,"sre_compile._simple",6,0.00,0.00,0.00,0.00,"sre_compile.py",
33,"len",6,0.00,0.00,0.00,0.00,"builtins",
34,"sre_parse.SubPattern.__len__",6,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"len",6,0.00,0.00,0.00,0.00,"builtins",
33,"sre_parse.SubPattern.__getitem__",6,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"isinstance",6,0.00,0.00,0.00,0.00,"builtins",
32,"sre_compile._optimize_charset",1,0.00,0.00,0.00,0.00,"sre_compile.py",
33,"bytearray.find",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"len",4,0.00,0.00,0.00,0.00,"builtins",
32,"list.append",36,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"sre_parse.SubPattern.__getitem__",12,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"isinstance",12,0.00,0.00,0.00,0.00,"builtins",
32,"sre_compile._compile_charset",1,0.00,0.00,0.00,0.00,"sre_compile.py",
33,"list.append",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"len",14,0.00,0.00,0.00,0.00,"builtins",
31,"list.append",14,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"len",12,0.00,0.00,0.00,0.00,"builtins",
31,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
30,"sre_compile._combine_flags",1,0.00,0.00,0.00,0.00,"sre_compile.py",
30,"list.append",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
29,"sre_compile._compile_info",1,0.00,0.00,0.01,0.00,"sre_compile.py",
30,"sre_compile._get_literal_prefix",1,0.00,0.00,0.00,0.00,"sre_compile.py",
31,"sre_compile._combine_flags",1,0.00,0.00,0.00,0.00,"sre_compile.py",
31,"sre_compile._get_literal_prefix",1,0.00,0.00,0.00,0.00,"sre_compile.py",
32,"sre_compile._get_iscased",1,0.00,0.00,0.00,0.00,"sre_compile.py",
31,"sre_compile._get_iscased",1,0.00,0.00,0.00,0.00,"sre_compile.py",
31,"list.extend",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"len",1,0.00,0.00,0.00,0.00,"builtins",
31,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"sre_compile._generate_overlap_table",1,0.00,0.00,0.00,0.00,"sre_compile.py",
31,"len",2,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.SubPattern.getwidth",1,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"min",2,0.00,0.00,0.00,0.00,"builtins",
31,"sre_parse.SubPattern.getwidth",1,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"list.extend",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"list.append",7,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"min",1,0.00,0.00,0.00,0.00,"builtins",
30,"len",3,0.00,0.00,0.00,0.00,"builtins",
29,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
28,"_sre.compile",1,0.00,0.00,0.00,0.00,"_sre",
28,"sre_parse.groups",2,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"len",2,0.00,0.00,0.00,0.00,"builtins",
28,"sre_compile.isstring",1,0.00,0.00,0.00,0.00,"sre_compile.py",
29,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
28,"dict.items",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"enum.__and__",1,0.00,0.00,0.00,0.00,"enum.py",
28,"enum.__call__",2,0.00,0.00,0.00,0.00,"enum.py",
29,"enum.__new__",2,0.00,0.00,0.00,0.00,"enum.py",
28,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
27,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
27,"sre_compile.isstring",1,0.00,0.00,0.00,0.00,"sre_compile.py",
28,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
27,"len",1,0.00,0.00,0.00,0.00,"builtins",
24,"copy (module)",1,0.02,0.00,0.26,0.01,"copy.py",
25,"<frozen importlib._find_and_load",1,0.02,0.00,0.23,0.00,"(frozen importlib._bootstrap)",
26,"<frozen importlib._find_and_load_unlocked",1,0.02,0.00,0.22,0.00,"(frozen importlib._bootstrap)",
27,"<frozen importlib._call_with_frames_removed",1,0.02,0.00,0.22,0.00,"(frozen importlib._bootstrap)",
28,"__import__",1,0.02,0.00,0.22,0.00,"builtins",
29,"<frozen importlib._find_and_load",1,0.02,0.00,0.22,0.00,"(frozen importlib._bootstrap)",
30,"<frozen importlib._find_and_load_unlocked",1,0.01,0.00,0.21,0.00,"(frozen importlib._bootstrap)",
31,"<frozen importlib._call_with_frames_removed",1,0.01,0.00,0.21,0.00,"(frozen importlib._bootstrap)",
32,"__import__",1,0.01,0.00,0.21,0.00,"builtins",
33,"<frozen importlib._find_and_load",1,0.01,0.00,0.21,0.00,"(frozen importlib._bootstrap)",
34,"<frozen importlib._find_and_load_unlocked",1,0.01,0.00,0.20,0.00,"(frozen importlib._bootstrap)",
35,"<frozen importlib._find_spec",1,0.01,0.00,0.19,0.03,"(frozen importlib._bootstrap)",
36,"<frozen importlib.find_spec",1,0.01,0.00,0.16,0.00,"(frozen importlib._bootstrap_external)",
37,"<frozen importlib._get_spec",1,0.01,0.00,0.16,0.00,"(frozen importlib._bootstrap_external)",
38,"<frozen importlib.FileFinder.find_spec",7,0.01,0.00,0.02,0.00,"(frozen importlib._bootstrap_external)",
39,"<frozen importlib._path_join",35,0.01,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
40,"<frozen importlib.<listcomp>",35,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
41,"str.rstrip",70,0.00,0.00,0.00,0.00,"Unidentifiable Method",
40,"str.endswith",105,0.00,0.00,0.00,0.00,"Unidentifiable Method",
40,"str.startswith",70,0.00,0.00,0.00,0.00,"Unidentifiable Method",
40,"len",70,0.00,0.00,0.00,0.00,"builtins",
40,"str.join",35,0.00,0.00,0.00,0.00,"Unidentifiable Method",
40,"str.rstrip",35,0.00,0.00,0.00,0.00,"Unidentifiable Method",
40,"list.append",35,0.00,0.00,0.00,0.00,"Unidentifiable Method",
39,"<frozen importlib._path_stat",7,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
40,"nt.stat",7,0.00,0.00,0.01,0.01,"nt",
39,"<frozen importlib._verbose_message",35,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
39,"<frozen importlib._relax_case",7,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
39,"str.rpartition",7,0.00,0.00,0.00,0.00,"Unidentifiable Method",
38,"<frozen importlib._path_importer_cache",8,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
38,"hasattr",7,0.00,0.00,0.00,0.00,"builtins",
38,"<frozen importlib.ModuleSpec.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
38,"isinstance",8,0.00,0.00,0.00,0.00,"builtins",
36,"<frozen importlib.find_spec",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
37,"_imp.is_builtin",1,0.00,0.00,0.00,0.00,"_imp",
36,"<frozen importlib._ImportLockContext.__exit__",4,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
37,"_imp.release_lock",4,0.00,0.00,0.00,0.00,"_imp",
36,"<frozen importlib._ImportLockContext.__enter__",4,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
37,"_imp.acquire_lock",4,0.00,0.00,0.00,0.00,"_imp",
36,"<frozen importlib.find_spec",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
37,"_imp.is_frozen",1,0.00,0.00,0.00,0.00,"_imp",
36,"bottle._ImportRedirect.find_spec",1,0.00,0.00,0.00,0.00,"bottle.py",
35,"str.format",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"str.rpartition",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
34,"<frozen importlib._ModuleLockManager.__enter__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
35,"<frozen importlib._get_module_lock",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"<frozen importlib._ModuleLock.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
37,"_thread.allocate_lock",2,0.00,0.00,0.00,0.00,"_thread",
36,"_imp.acquire_lock",1,0.00,0.00,0.00,0.00,"_imp",
36,"_imp.release_lock",1,0.00,0.00,0.00,0.00,"_imp",
35,"<frozen importlib._ModuleLock.acquire",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"_thread.lock.__exit__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"_thread.get_ident",1,0.00,0.00,0.00,0.00,"_thread",
34,"<frozen importlib._ModuleLockManager.__exit__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
35,"<frozen importlib._ModuleLock.release",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"_thread.lock.__exit__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"_thread.get_ident",1,0.00,0.00,0.00,0.00,"_thread",
34,"<frozen importlib.cb",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
35,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"_imp.acquire_lock",1,0.00,0.00,0.00,0.00,"_imp",
35,"_imp.release_lock",1,0.00,0.00,0.00,0.00,"_imp",
34,"<frozen importlib._ModuleLockManager.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"str.rpartition",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"<frozen importlib._ModuleLockManager.__enter__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
31,"<frozen importlib._get_module_lock",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
32,"<frozen importlib._ModuleLock.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
33,"_thread.allocate_lock",2,0.00,0.00,0.00,0.00,"_thread",
32,"_imp.acquire_lock",1,0.00,0.00,0.00,0.00,"_imp",
32,"_imp.release_lock",1,0.00,0.00,0.00,0.00,"_imp",
31,"<frozen importlib._ModuleLock.acquire",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
32,"_thread.lock.__exit__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"_thread.get_ident",1,0.00,0.00,0.00,0.00,"_thread",
30,"<frozen importlib._ModuleLockManager.__exit__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
31,"<frozen importlib._ModuleLock.release",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
32,"_thread.lock.__exit__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"_thread.get_ident",1,0.00,0.00,0.00,0.00,"_thread",
30,"<frozen importlib.cb",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
31,"_imp.acquire_lock",1,0.00,0.00,0.00,0.00,"_imp",
31,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"_imp.release_lock",1,0.00,0.00,0.00,0.00,"_imp",
30,"<frozen importlib._ModuleLockManager.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
30,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"str.rpartition",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"<frozen importlib._ModuleLockManager.__enter__",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
27,"<frozen importlib._get_module_lock",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
28,"<frozen importlib._ModuleLock.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
29,"_thread.allocate_lock",2,0.00,0.00,0.00,0.00,"_thread",
28,"_imp.acquire_lock",1,0.00,0.00,0.00,0.00,"_imp",
28,"_imp.release_lock",1,0.00,0.00,0.00,0.00,"_imp",
27,"<frozen importlib._ModuleLock.acquire",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
28,"_thread.get_ident",1,0.00,0.00,0.00,0.00,"_thread",
28,"_thread.lock.__exit__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"<frozen importlib._ModuleLockManager.__exit__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
27,"<frozen importlib._ModuleLock.release",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
28,"_thread.lock.__exit__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
28,"_thread.get_ident",1,0.00,0.00,0.00,0.00,"_thread",
26,"<frozen importlib.cb",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
27,"_imp.acquire_lock",1,0.00,0.00,0.00,0.00,"_imp",
27,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"_imp.release_lock",1,0.00,0.00,0.00,0.00,"_imp",
26,"<frozen importlib._ModuleLockManager.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
26,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"__build_class__",1,0.00,0.00,0.01,0.01,"builtins",
26,"copy.Error",1,0.00,0.00,0.00,0.00,"copy.py",
25,"getattr",1,0.00,0.00,0.00,0.00,"builtins",
24,"socketserver (module)",1,0.01,0.00,0.10,0.01,"socketserver.py",
25,"__build_class__",12,0.01,0.00,0.01,0.01,"builtins",
26,"abc.__new__",1,0.00,0.00,0.01,0.00,"abc.py",
27,"type.__new__",1,0.00,0.00,0.01,0.01,"Unidentifiable Method",
27,"_abc._abc_init",1,0.00,0.00,0.00,0.00,"_abc",
26,"socketserver.BaseServer",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.TCPServer",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver._SocketWriter",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.ThreadingMixIn",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.UDPServer",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver._Threads",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.StreamRequestHandler",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.BaseRequestHandler",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.DatagramRequestHandler",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver._NoThreads",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.ThreadingUDPServer",1,0.00,0.00,0.00,0.00,"socketserver.py",
26,"socketserver.ThreadingTCPServer",1,0.00,0.00,0.00,0.00,"socketserver.py",
25,"hasattr",6,0.00,0.00,0.00,0.00,"builtins",
22,"<frozen importlib.SourceLoader.get_code",3,0.04,0.00,0.18,0.01,"(frozen importlib._bootstrap_external)",
23,"<frozen importlib.FileLoader.get_data",3,0.03,0.00,0.13,0.00,"(frozen importlib._bootstrap_external)",
24,"io.open_code",3,0.02,0.02,0.10,0.10,"io",
24,"_io.BufferedReader.read",3,0.00,0.00,0.02,0.02,"Unidentifiable Method",
24,"_io.BufferedReader.__exit__",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"isinstance",3,0.00,0.00,0.00,0.00,"builtins",
23,"<frozen importlib._compile_bytecode",3,0.01,0.00,0.03,0.00,"(frozen importlib._bootstrap_external)",
24,"marshal.loads",3,0.01,0.01,0.03,0.03,"marshal",
24,"_imp._fix_co_filename",3,0.00,0.00,0.00,0.00,"_imp",
24,"<frozen importlib._verbose_message",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
24,"isinstance",3,0.00,0.00,0.00,0.00,"builtins",
23,"<frozen importlib.SourceFileLoader.path_stats",3,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib._path_stat",3,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
25,"nt.stat",3,0.00,0.00,0.01,0.01,"nt",
23,"<frozen importlib.cache_from_source",3,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib._path_join",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
25,"str.endswith",15,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"<frozen importlib.<listcomp>",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
26,"str.rstrip",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"str.startswith",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"str.rstrip",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"list.append",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"str.join",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"len",6,0.00,0.00,0.00,0.00,"builtins",
24,"<frozen importlib._path_split",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
25,"max",3,0.00,0.00,0.00,0.00,"builtins",
26,"<frozen importlib.<genexpr>",9,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
27,"str.rfind",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"str.rpartition",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"str.join",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"nt.fspath",3,0.00,0.00,0.00,0.00,"nt",
23,"<frozen importlib._classify_pyc",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib._unpack_uint32",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
25,"type.from_bytes",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"len",3,0.00,0.00,0.00,0.00,"builtins",
24,"len",3,0.00,0.00,0.00,0.00,"builtins",
23,"<frozen importlib._validate_timestamp_pyc",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib._unpack_uint32",6,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
25,"type.from_bytes",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"len",6,0.00,0.00,0.00,0.00,"builtins",
23,"<frozen importlib._check_name_wrapper",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib.get_filename",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
23,"<frozen importlib._verbose_message",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
21,"<frozen importlib.module_from_spec",3,0.00,0.00,0.02,0.00,"(frozen importlib._bootstrap)",
22,"<frozen importlib._init_module_attrs",3,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
23,"<frozen importlib.cached",6,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
24,"<frozen importlib._get_cached",3,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
25,"<frozen importlib.cache_from_source",3,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
26,"<frozen importlib._path_split",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
27,"max",3,0.00,0.00,0.00,0.00,"builtins",
28,"<frozen importlib.<genexpr>",9,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
29,"str.rfind",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"<frozen importlib._path_join",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
27,"<frozen importlib.<listcomp>",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
28,"str.rstrip",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"str.endswith",15,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"str.startswith",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"str.join",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"list.append",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"str.rstrip",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"len",6,0.00,0.00,0.00,0.00,"builtins",
26,"str.rpartition",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"str.join",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"nt.fspath",3,0.00,0.00,0.00,0.00,"nt",
25,"str.endswith",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
23,"getattr",18,0.00,0.00,0.00,0.00,"builtins",
23,"<frozen importlib.parent",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
24,"str.rpartition",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
23,"<frozen importlib.has_location",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
22,"<frozen importlib._new_module",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
22,"hasattr",3,0.00,0.00,0.00,0.00,"builtins",
22,"<frozen importlib._LoaderBasics.create_module",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
21,"dict.pop",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
21,"hasattr",3,0.00,0.00,0.00,0.00,"builtins",
21,"<frozen importlib._verbose_message",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
20,"<frozen importlib._find_spec",3,0.04,0.00,0.20,0.00,"(frozen importlib._bootstrap)",
21,"<frozen importlib.find_spec",3,0.04,0.00,0.19,0.00,"(frozen importlib._bootstrap_external)",
22,"<frozen importlib._get_spec",3,0.04,0.00,0.19,0.00,"(frozen importlib._bootstrap_external)",
23,"<frozen importlib.FileFinder.find_spec",12,0.04,0.00,0.05,0.01,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib._path_join",55,0.02,0.01,0.00,0.00,"(frozen importlib._bootstrap_external)",
25,"str.join",55,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"<frozen importlib.<listcomp>",55,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
26,"str.rstrip",110,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"str.startswith",110,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"str.endswith",165,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"str.rstrip",55,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"len",110,0.00,0.00,0.00,0.00,"builtins",
25,"list.append",55,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"<frozen importlib._path_stat",12,0.01,0.00,0.02,0.00,"(frozen importlib._bootstrap_external)",
25,"nt.stat",12,0.01,0.01,0.01,0.01,"nt",
24,"<frozen importlib._path_isfile",5,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
25,"<frozen importlib._path_is_mode_type",5,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
26,"<frozen importlib._path_stat",5,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
27,"nt.stat",5,0.00,0.00,0.01,0.01,"nt",
24,"<frozen importlib.FileFinder._get_spec",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
25,"<frozen importlib.spec_from_file_location",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
26,"<frozen importlib.ModuleSpec.__init__",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
26,"nt.fspath",3,0.00,0.00,0.00,0.00,"nt",
25,"<frozen importlib.FileLoader.__init__",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib._relax_case",12,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
24,"<frozen importlib._verbose_message",51,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
24,"str.rpartition",12,0.00,0.00,0.00,0.00,"Unidentifiable Method",
23,"<frozen importlib._path_importer_cache",15,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
23,"hasattr",12,0.00,0.00,0.00,0.00,"builtins",
23,"isinstance",15,0.00,0.00,0.00,0.00,"builtins",
21,"<frozen importlib.find_spec",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
